,aptID,Predicted_feats
45917,115490,low
45918,115492,low
45919,115493,low
45920,115494,medium
45921,115498,medium
45922,115502,low
45923,115504,low
45924,115506,low
45925,115507,low
45926,115508,low
45927,115512,low
45928,115516,low
45929,115518,low
45930,115519,low
45931,115521,low
45932,115526,low
45933,115529,low
45934,115530,low
45935,115531,low
45936,115535,low
45937,115536,low
45938,115539,low
45939,115541,low
45940,115542,low
45941,115543,low
45942,115545,low
45943,115546,low
45944,115547,high
45945,115548,low
45946,115549,low
45947,115551,low
45948,115552,low
45949,115557,low
45950,115560,low
45951,115563,low
45952,115566,low
45953,115569,medium
45954,115570,low
45955,115571,low
45956,115580,low
45957,115582,low
45958,115583,low
45959,115585,low
45960,115592,low
45961,115593,low
45962,115594,low
45963,115597,low
45964,115600,high
45965,115601,low
45966,115602,low
45967,115604,low
45968,115611,low
45969,115613,low
45970,115615,low
45971,115616,low
45972,115619,low
45973,115620,low
45974,115622,low
45975,115626,low
45976,115627,low
45977,115629,low
45978,115633,low
45979,115634,high
45980,115637,low
45981,115639,low
45982,115640,low
45983,115644,low
45984,115646,low
45985,115651,low
45986,115652,low
45987,115653,medium
45988,115657,low
45989,115658,low
45990,115659,low
45991,115663,low
45992,115664,low
45993,115665,low
45994,115668,low
45995,115672,low
45996,115673,low
45997,115674,low
45998,115676,low
45999,115678,low
46000,115683,low
46001,115685,low
46002,115686,high
46003,115688,low
46004,115689,medium
46005,115690,medium
46006,115691,low
46007,115694,low
46008,115695,low
46009,115701,low
46010,115703,medium
46011,115706,low
46012,115707,low
46013,115708,medium
46014,115713,low
46015,115714,medium
46016,115715,low
46017,115721,low
46018,115722,low
46019,115723,medium
46020,115726,low
46021,115729,low
46022,115731,low
46023,115733,low
46024,115740,medium
46025,115741,low
46026,115749,low
46027,115750,low
46028,115751,low
46029,115752,low
46030,115753,low
46031,115755,low
46032,115757,medium
46033,115758,low
46034,115759,low
46035,115760,low
46036,115761,low
46037,115774,low
46038,115776,low
46039,115778,low
46040,115780,low
46041,115781,low
46042,115782,medium
46043,115783,low
46044,115785,high
46045,115786,low
46046,115787,high
46047,115789,low
46048,115790,low
46049,115793,medium
46050,115794,low
46051,115797,medium
46052,115798,low
46053,115800,low
46054,115801,low
46055,115804,low
46056,115807,medium
46057,115809,low
46058,115814,low
46059,115815,low
46060,115816,low
46061,115817,low
46062,115818,low
46063,115820,low
46064,115822,low
46065,115823,low
46066,115825,low
46067,115827,low
46068,115829,low
46069,115831,low
46070,115832,low
46071,115835,low
46072,115838,medium
46073,115839,low
46074,115846,low
46075,115847,low
46076,115854,low
46077,115858,low
46078,115866,low
46079,115867,low
46080,115868,low
46081,115870,high
46082,115871,low
46083,115872,low
46084,115879,low
46085,115880,low
46086,115881,low
46087,115882,low
46088,115890,low
46089,115897,low
46090,115904,low
46091,115907,low
46092,115909,low
46093,115911,medium
46094,115914,low
46095,115915,medium
46096,115916,low
46097,115918,low
46098,115922,low
46099,115923,low
46100,115929,low
46101,115933,low
46102,115936,low
46103,115937,low
46104,115939,low
46105,115940,low
46106,115942,low
46107,115943,low
46108,115946,low
46109,115947,low
46110,115951,low
46111,115952,low
46112,115956,low
46113,115957,medium
46114,115958,low
46115,115961,low
46116,115962,low
46117,115974,low
46118,115978,low
46119,115982,low
46120,115985,medium
46121,115988,low
46122,115989,low
46123,115990,low
46124,115992,low
46125,115995,low
46126,115996,low
46127,115998,low
46128,115999,low
46129,116000,low
46130,116001,low
46131,116002,medium
46132,116005,low
46133,116009,low
46134,116012,low
46135,116016,low
46136,116017,low
46137,116018,low
46138,116021,low
46139,116022,low
46140,116023,low
46141,116026,medium
46142,116029,low
46143,116034,low
46144,116035,low
46145,116040,low
46146,116042,low
46147,116043,low
46148,116046,medium
46149,116050,low
46150,116052,low
46151,116053,low
46152,116054,low
46153,116056,low
46154,116057,low
46155,116061,low
46156,116062,low
46157,116063,low
46158,116065,low
46159,116067,low
46160,116071,low
46161,116073,low
46162,116075,low
46163,116076,medium
46164,116077,low
46165,116078,medium
46166,116085,low
46167,116087,low
46168,116089,low
46169,116090,low
46170,116093,low
46171,116096,low
46172,116099,low
46173,116103,low
46174,116104,low
46175,116105,low
46176,116108,low
46177,116113,low
46178,116114,low
46179,116115,low
46180,116116,low
46181,116117,low
46182,116120,low
46183,116121,low
46184,116122,low
46185,116123,low
46186,116127,low
46187,116129,low
46188,116130,medium
46189,116133,low
46190,116136,low
46191,116137,low
46192,116139,low
46193,116140,low
46194,116141,medium
46195,116142,low
46196,116143,medium
46197,116144,low
46198,116145,low
46199,116149,low
46200,116150,low
46201,116151,medium
46202,116152,medium
46203,116160,low
46204,116163,low
46205,116169,low
46206,116170,low
46207,116171,medium
46208,116174,low
46209,116175,low
46210,116176,low
46211,116179,low
46212,116180,low
46213,116182,medium
46214,116184,low
46215,116185,low
46216,116186,low
46217,116187,low
46218,116188,low
46219,116191,low
46220,116192,medium
46221,116193,low
46222,116195,low
46223,116196,high
46224,116200,low
46225,116203,low
46226,116208,low
46227,116212,low
46228,116217,low
46229,116218,low
46230,116222,low
46231,116223,low
46232,116227,low
46233,116229,low
46234,116230,low
46235,116231,low
46236,116234,low
46237,116238,low
46238,116240,low
46239,116241,low
46240,116242,low
46241,116245,low
46242,116247,low
46243,116248,low
46244,116251,low
46245,116252,medium
46246,116254,low
46247,116257,low
46248,116259,low
46249,116261,low
46250,116262,low
46251,116264,low
46252,116266,medium
46253,116267,low
46254,116268,high
46255,116269,low
46256,116274,medium
46257,116278,low
46258,116279,low
46259,116282,low
46260,116283,low
46261,116284,low
46262,116286,low
46263,116287,low
46264,116290,low
46265,116291,low
46266,116292,low
46267,116293,low
46268,116294,low
46269,116295,low
46270,116296,low
46271,116298,low
46272,116302,low
46273,116307,medium
46274,116308,low
46275,116309,low
46276,116314,medium
46277,116317,medium
46278,116320,high
46279,116322,low
46280,116323,low
46281,116324,low
46282,116325,low
46283,116326,low
46284,116330,low
46285,116335,low
46286,116337,low
46287,116340,low
46288,116341,low
46289,116349,low
46290,116354,high
46291,116357,low
46292,116360,low
46293,116363,low
46294,116365,low
46295,116368,low
46296,116371,low
46297,116373,low
46298,116384,low
46299,116385,low
46300,116387,low
46301,116388,low
46302,116390,low
46303,116393,low
46304,116395,low
46305,116396,low
46306,116397,high
46307,116399,low
46308,116402,low
46309,116403,low
46310,116404,low
46311,116406,low
46312,116407,low
46313,116410,low
46314,116412,low
46315,116413,low
46316,116415,low
46317,116417,low
46318,116420,low
46319,116421,low
46320,116425,high
46321,116427,low
46322,116428,low
46323,116430,low
46324,116432,low
46325,116433,low
46326,116438,low
46327,116440,medium
46328,116441,low
46329,116442,low
46330,116443,low
46331,116444,low
46332,116446,low
46333,116448,low
46334,116456,low
46335,116457,low
46336,116460,low
46337,116463,low
46338,116465,low
46339,116467,low
46340,116468,medium
46341,116470,low
46342,116473,low
46343,116474,low
46344,116481,low
46345,116482,medium
46346,116483,low
46347,116484,low
46348,116495,low
46349,116496,low
46350,116500,low
46351,116501,low
46352,116509,low
46353,116511,low
46354,116512,medium
46355,116513,low
46356,116517,low
46357,116526,low
46358,116527,low
46359,116532,low
46360,116535,low
46361,116538,medium
46362,116541,low
46363,116543,low
46364,116544,low
46365,116546,low
46366,116548,low
46367,116551,low
46368,116552,low
46369,116554,high
46370,116555,low
46371,116558,low
46372,116562,low
46373,116566,low
46374,116568,low
46375,116571,high
46376,116572,low
46377,116576,low
46378,116578,low
46379,116579,low
46380,116583,low
46381,116585,low
46382,116586,low
46383,116589,low
46384,116591,low
46385,116592,low
46386,116600,low
46387,116602,low
46388,116603,medium
46389,116611,low
46390,116614,low
46391,116617,low
46392,116619,low
46393,116620,low
46394,116622,low
46395,116623,medium
46396,116627,low
46397,116628,low
46398,116636,low
46399,116640,low
46400,116641,medium
46401,116642,low
46402,116644,medium
46403,116645,medium
46404,116648,high
46405,116652,low
46406,116654,low
46407,116655,medium
46408,116656,medium
46409,116658,low
46410,116659,low
46411,116662,low
46412,116663,low
46413,116664,low
46414,116666,medium
46415,116671,low
46416,116674,low
46417,116676,low
46418,116677,medium
46419,116680,low
46420,116685,low
46421,116691,low
46422,116693,low
46423,116694,low
46424,116697,medium
46425,116701,low
46426,116703,low
46427,116705,low
46428,116706,low
46429,116707,low
46430,116710,low
46431,116715,low
46432,116717,low
46433,116718,low
46434,116725,low
46435,116726,low
46436,116729,low
46437,116735,low
46438,116737,low
46439,116740,low
46440,116742,low
46441,116746,low
46442,116748,low
46443,116751,low
46444,116752,medium
46445,116753,low
46446,116755,low
46447,116758,low
46448,116760,low
46449,116764,low
46450,116767,low
46451,116771,low
46452,116773,low
46453,116775,low
46454,116778,low
46455,116783,low
46456,116784,low
46457,116786,low
46458,116787,low
46459,116788,low
46460,116790,low
46461,116791,low
46462,116795,low
46463,116798,low
46464,116801,medium
46465,116802,low
46466,116803,low
46467,116804,low
46468,116805,low
46469,116811,low
46470,116815,low
46471,116818,high
46472,116819,low
46473,116820,low
46474,116821,high
46475,116826,low
46476,116827,medium
46477,116829,low
46478,116830,low
46479,116831,low
46480,116835,low
46481,116836,low
46482,116838,low
46483,116846,medium
46484,116847,low
46485,116848,low
46486,116850,low
46487,116855,low
46488,116860,low
46489,116862,low
46490,116863,low
46491,116867,low
46492,116868,low
46493,116870,low
46494,116871,low
46495,116873,low
46496,116875,low
46497,116876,low
46498,116883,medium
46499,116885,low
46500,116890,low
46501,116891,low
46502,116896,low
46503,116899,medium
46504,116901,low
46505,116902,low
46506,116907,low
46507,116910,low
46508,116912,low
46509,116918,low
46510,116920,low
46511,116923,low
46512,116926,medium
46513,116927,low
46514,116933,low
46515,116934,low
46516,116936,low
46517,116937,low
46518,116945,medium
46519,116946,low
46520,116950,low
46521,116952,low
46522,116956,low
46523,116960,low
46524,116962,low
46525,116964,low
46526,116965,medium
46527,116968,low
46528,116970,low
46529,116971,low
46530,116973,low
46531,116978,low
46532,116979,low
46533,116980,low
46534,116981,low
46535,116984,low
46536,116988,low
46537,116989,low
46538,116990,low
46539,116991,medium
46540,116994,medium
46541,116995,medium
46542,116996,low
46543,116998,low
46544,117001,low
46545,117002,low
46546,117006,low
46547,117007,low
46548,117011,low
46549,117012,low
46550,117013,low
46551,117014,low
46552,117024,low
46553,117026,low
46554,117028,low
46555,117029,low
46556,117030,low
46557,117031,low
46558,117035,high
46559,117036,low
46560,117037,low
46561,117044,low
46562,117045,low
46563,117046,medium
46564,117047,low
46565,117049,low
46566,117064,medium
46567,117066,low
46568,117068,medium
46569,117069,low
46570,117071,low
46571,117073,low
46572,117074,low
46573,117076,low
46574,117078,low
46575,117080,low
46576,117082,low
46577,117083,medium
46578,117084,low
46579,117085,low
46580,117091,low
46581,117092,low
46582,117094,low
46583,117106,low
46584,117107,low
46585,117110,low
46586,117114,low
46587,117115,medium
46588,117118,low
46589,117119,medium
46590,117121,low
46591,117122,low
46592,117123,low
46593,117126,low
46594,117127,low
46595,117130,low
46596,117131,low
46597,117137,low
46598,117140,low
46599,117143,low
46600,117146,low
46601,117150,low
46602,117155,low
46603,117159,low
46604,117160,medium
46605,117165,low
46606,117171,low
46607,117172,low
46608,117174,low
46609,117176,low
46610,117177,low
46611,117178,low
46612,117181,low
46613,117182,low
46614,117186,low
46615,117187,medium
46616,117188,low
46617,117192,low
46618,117197,low
46619,117200,low
46620,117206,low
46621,117208,low
46622,117209,low
46623,117210,low
46624,117211,medium
46625,117212,medium
46626,117213,low
46627,117218,low
46628,117219,low
46629,117223,low
46630,117225,low
46631,117226,low
46632,117229,low
46633,117231,low
46634,117235,low
46635,117237,low
46636,117238,low
46637,117239,low
46638,117245,low
46639,117250,low
46640,117253,low
46641,117255,high
46642,117256,low
46643,117261,low
46644,117263,low
46645,117264,low
46646,117266,low
46647,117267,low
46648,117276,medium
46649,117277,low
46650,117282,low
46651,117283,low
46652,117286,medium
46653,117293,medium
46654,117297,medium
46655,117301,low
46656,117302,medium
46657,117305,medium
46658,117307,low
46659,117308,medium
46660,117309,low
46661,117310,low
46662,117312,low
46663,117315,low
46664,117316,low
46665,117322,high
46666,117325,low
46667,117330,low
46668,117331,low
46669,117332,low
46670,117333,low
46671,117334,low
46672,117338,low
46673,117339,low
46674,117340,low
46675,117342,high
46676,117345,low
46677,117347,medium
46678,117348,low
46679,117350,low
46680,117352,low
46681,117357,low
46682,117359,low
46683,117360,low
46684,117364,low
46685,117366,low
46686,117367,low
46687,117368,low
46688,117369,low
46689,117371,low
46690,117372,low
46691,117373,low
46692,117378,medium
46693,117381,low
46694,117382,low
46695,117383,low
46696,117384,medium
46697,117386,low
46698,117389,low
46699,117390,low
46700,117393,low
46701,117395,low
46702,117397,low
46703,117399,low
46704,117405,low
46705,117413,low
46706,117414,low
46707,117416,low
46708,117421,low
46709,117422,low
46710,117424,low
46711,117426,low
46712,117428,low
46713,117429,low
46714,117430,low
46715,117435,low
46716,117436,low
46717,117437,low
46718,117438,low
46719,117439,medium
46720,117448,low
46721,117450,low
46722,117453,low
46723,117455,low
46724,117457,low
46725,117458,low
46726,117468,low
46727,117469,low
46728,117471,low
46729,117472,low
46730,117473,low
46731,117474,low
46732,117478,medium
46733,117479,low
46734,117480,low
46735,117482,low
46736,117484,low
46737,117485,low
46738,117489,low
46739,117491,low
46740,117493,low
46741,117496,high
46742,117498,low
46743,117503,low
46744,117505,medium
46745,117509,low
46746,117515,low
46747,117516,low
46748,117517,low
46749,117518,low
46750,117520,low
46751,117521,low
46752,117528,low
46753,117530,medium
46754,117531,low
46755,117534,low
46756,117535,low
46757,117536,low
46758,117540,low
46759,117542,low
46760,117546,medium
46761,117548,low
46762,117549,low
46763,117557,medium
46764,117558,low
46765,117561,low
46766,117564,low
46767,117572,low
46768,117573,low
46769,117578,low
46770,117581,low
46771,117582,low
46772,117585,medium
46773,117586,low
46774,117587,low
46775,117588,low
46776,117590,low
46777,117591,medium
46778,117601,low
46779,117603,low
46780,117604,low
46781,117607,low
46782,117611,low
46783,117614,low
46784,117618,low
46785,117621,low
46786,117622,medium
46787,117633,medium
46788,117635,low
46789,117636,low
