,aptID,interest_level,predOnDesc,pred_low,pred_high,pred_h_or_m,Predicted_feats
37736,94830,high,low,False,True,high,high
37737,94831,high,medium,True,False,medium,low
37738,94832,low,low,True,False,is_low,low
37739,94834,low,medium,True,False,is_low,low
37740,94835,low,low,True,False,is_low,low
37741,94838,high,low,True,False,medium,low
37742,94839,low,high,True,False,is_low,low
37743,94840,high,low,True,False,medium,low
37744,94842,low,low,True,False,is_low,low
37745,94843,medium,medium,True,False,medium,low
37746,94844,low,low,True,False,is_low,low
37747,94850,medium,low,True,False,medium,low
37748,94854,low,low,True,False,is_low,low
37749,94855,low,low,True,False,is_low,low
37750,94857,low,low,True,False,is_low,low
37751,94858,low,low,True,False,is_low,low
37752,94867,high,low,True,False,medium,low
37753,94868,high,medium,True,False,medium,low
37754,94873,low,medium,True,False,is_low,low
37755,94874,high,low,False,False,medium,low
37756,94876,low,low,True,False,is_low,low
37757,94880,low,low,True,False,is_low,low
37758,94881,low,low,True,False,is_low,low
37759,94883,low,low,True,False,is_low,low
37760,94884,low,low,True,False,is_low,low
37761,94886,low,high,True,False,is_low,low
37762,94889,low,low,False,False,is_low,low
37763,94890,low,low,True,False,is_low,low
37764,94893,low,medium,True,False,is_low,low
37765,94894,low,low,True,False,is_low,low
37766,94895,medium,medium,True,False,medium,low
37767,94896,low,low,True,False,is_low,low
37768,94899,low,high,True,False,is_low,low
37769,94903,low,low,True,False,is_low,low
37770,94907,low,low,True,False,is_low,low
37771,94908,medium,high,True,False,medium,low
37772,94910,medium,low,False,False,medium,medium
37773,94912,low,low,True,False,is_low,low
37774,94915,low,low,True,False,is_low,low
37775,94921,low,low,True,False,is_low,low
37776,94929,low,low,True,False,is_low,low
37777,94933,low,low,True,False,is_low,low
37778,94938,low,low,True,False,is_low,low
37779,94940,low,low,True,False,is_low,low
37780,94943,low,low,True,False,is_low,low
37781,94944,low,low,True,False,is_low,low
37782,94946,low,medium,True,False,is_low,low
37783,94949,low,low,True,False,is_low,low
37784,94951,low,low,True,False,is_low,low
37785,94954,low,low,True,False,is_low,low
37786,94955,low,low,True,False,is_low,low
37787,94960,low,low,True,False,is_low,low
37788,94961,low,low,False,False,is_low,low
37789,94965,low,low,True,False,is_low,low
37790,94968,low,low,True,False,is_low,low
37791,94970,low,low,False,False,is_low,low
37792,94973,medium,medium,True,False,medium,low
37793,94974,medium,medium,False,False,medium,medium
37794,94981,low,low,True,False,is_low,low
37795,94983,medium,medium,False,True,high,high
37796,94986,medium,low,True,False,medium,low
37797,94987,low,low,True,False,is_low,low
37798,94988,low,low,True,False,is_low,low
37799,94991,low,low,True,False,is_low,low
37800,94992,medium,medium,True,False,medium,low
37801,94999,low,low,True,False,is_low,low
37802,95005,low,low,True,False,is_low,low
37803,95006,low,low,True,False,is_low,low
37804,95007,low,low,True,False,is_low,low
37805,95008,medium,low,True,False,medium,low
37806,95012,low,medium,True,False,is_low,low
37807,95017,medium,medium,False,False,medium,low
37808,95019,low,medium,True,False,is_low,low
37809,95022,medium,low,True,False,medium,low
37810,95025,low,low,True,False,is_low,low
37811,95026,low,low,True,False,is_low,low
37812,95032,low,low,True,False,is_low,low
37813,95034,low,medium,True,False,is_low,low
37814,95039,low,low,True,False,is_low,low
37815,95040,low,low,True,False,is_low,low
37816,95041,low,low,True,False,is_low,low
37817,95046,medium,low,True,False,medium,low
37818,95048,low,low,True,False,is_low,low
37819,95054,medium,medium,True,False,medium,low
37820,95056,low,medium,True,False,is_low,low
37821,95059,low,low,True,False,is_low,low
37822,95062,high,medium,False,False,medium,medium
37823,95063,low,medium,True,False,is_low,low
37824,95064,low,low,True,False,is_low,low
37825,95066,medium,low,False,False,high,high
37826,95067,medium,low,True,False,medium,low
37827,95069,medium,high,True,False,medium,low
37828,95082,high,medium,True,False,medium,low
37829,95083,medium,medium,False,False,medium,low
37830,95089,medium,medium,True,False,medium,low
37831,95093,low,low,True,False,is_low,low
37832,95095,low,low,True,False,is_low,low
37833,95097,low,low,True,False,is_low,low
37834,95101,medium,medium,True,False,medium,low
37835,95107,low,medium,True,False,is_low,low
37836,95111,low,low,True,False,is_low,low
37837,95114,low,low,True,False,is_low,low
37838,95115,low,low,True,False,is_low,low
37839,95125,low,medium,True,False,is_low,low
37840,95126,medium,low,False,True,high,high
37841,95131,medium,low,True,False,medium,low
37842,95132,medium,low,True,False,medium,low
37843,95135,high,low,False,True,high,high
37844,95138,medium,low,True,False,medium,low
37845,95140,low,low,True,False,is_low,low
37846,95141,low,low,True,False,is_low,low
37847,95143,medium,low,True,False,medium,low
37848,95146,medium,medium,True,False,medium,low
37849,95149,low,low,True,False,is_low,low
37850,95152,low,low,True,False,is_low,low
37851,95158,low,low,True,False,is_low,low
37852,95159,medium,low,True,False,medium,low
37853,95161,low,low,True,False,is_low,low
37854,95167,medium,medium,True,False,medium,low
37855,95170,medium,low,True,False,medium,low
37856,95171,low,low,True,False,is_low,low
37857,95172,low,low,True,False,is_low,low
37858,95173,medium,medium,True,False,medium,low
37859,95177,medium,high,False,True,high,high
37860,95180,low,low,True,False,is_low,low
37861,95185,medium,high,False,True,high,high
37862,95186,low,low,True,False,is_low,low
37863,95188,low,low,True,False,is_low,low
37864,95189,low,low,True,False,is_low,low
37865,95199,low,low,True,False,is_low,low
37866,95200,low,low,True,False,is_low,low
37867,95206,medium,low,True,False,medium,low
37868,95208,low,low,True,False,is_low,low
37869,95212,low,low,True,False,is_low,low
37870,95214,low,low,True,False,is_low,low
37871,95216,low,medium,False,False,is_low,medium
37872,95217,medium,low,True,False,medium,low
37873,95218,low,medium,True,False,is_low,low
37874,95219,medium,medium,True,False,medium,low
37875,95220,low,low,True,False,is_low,low
37876,95222,low,low,True,False,is_low,low
37877,95223,low,medium,True,False,is_low,low
37878,95225,low,low,True,False,is_low,low
37879,95226,medium,low,True,False,medium,low
37880,95227,low,low,True,False,is_low,low
37881,95229,medium,medium,True,False,medium,low
37882,95230,medium,low,True,False,medium,low
37883,95236,low,low,True,False,is_low,low
37884,95237,medium,medium,True,False,medium,low
37885,95239,low,low,True,False,is_low,low
37886,95246,low,low,True,False,is_low,low
37887,95249,low,low,True,False,is_low,low
37888,95251,low,low,True,False,is_low,low
37889,95255,low,low,False,False,is_low,low
37890,95256,low,low,True,False,is_low,low
37891,95258,medium,medium,False,False,medium,low
37892,95259,low,low,True,False,is_low,low
37893,95260,low,medium,False,False,is_low,medium
37894,95267,medium,low,True,False,medium,low
37895,95268,low,low,True,False,is_low,low
37896,95270,low,low,True,False,is_low,low
37897,95272,low,low,True,False,is_low,low
37898,95277,low,low,True,False,is_low,low
37899,95281,low,low,True,False,is_low,low
37900,95283,low,low,True,False,is_low,low
37901,95287,low,low,True,False,is_low,low
37902,95288,low,low,True,False,is_low,low
37903,95291,low,low,True,False,is_low,low
37904,95298,high,low,True,False,medium,low
37905,95299,high,medium,True,False,medium,low
37906,95301,low,medium,True,False,is_low,low
37907,95308,low,low,True,False,is_low,low
37908,95309,low,low,True,False,is_low,low
37909,95310,low,low,True,False,is_low,low
37910,95311,low,low,True,False,is_low,low
37911,95313,medium,low,True,False,medium,low
37912,95318,low,low,True,False,is_low,low
37913,95319,medium,low,True,False,medium,low
37914,95322,low,low,True,False,is_low,low
37915,95324,medium,medium,True,False,medium,low
37916,95325,low,low,True,False,is_low,low
37917,95330,low,low,True,False,is_low,low
37918,95331,low,low,True,False,is_low,low
37919,95334,low,low,True,False,is_low,low
37920,95335,medium,low,True,False,medium,low
37921,95336,medium,medium,True,False,medium,low
37922,95337,low,low,True,False,is_low,low
37923,95338,low,low,True,False,is_low,low
37924,95340,low,low,True,False,is_low,low
37925,95344,low,low,True,False,is_low,low
37926,95346,low,high,True,False,is_low,low
37927,95348,low,low,True,False,is_low,low
37928,95349,high,high,True,False,medium,low
37929,95353,medium,medium,True,False,medium,low
37930,95354,low,low,True,False,is_low,low
37931,95355,low,medium,True,False,is_low,low
37932,95362,low,low,True,False,is_low,low
37933,95372,medium,low,True,False,medium,low
37934,95376,low,low,True,False,is_low,low
37935,95377,low,low,True,False,is_low,low
37936,95379,low,low,True,False,is_low,low
37937,95382,medium,medium,False,False,medium,medium
37938,95383,low,medium,False,False,is_low,medium
37939,95384,low,low,True,False,is_low,low
37940,95385,medium,low,True,False,medium,low
37941,95387,low,low,True,False,is_low,low
37942,95390,low,medium,False,False,is_low,medium
37943,95393,high,medium,False,False,medium,low
37944,95395,medium,high,True,False,medium,low
37945,95396,low,high,True,False,is_low,low
37946,95397,low,low,True,False,is_low,low
37947,95398,medium,medium,True,False,medium,low
37948,95400,medium,low,True,False,medium,low
37949,95401,medium,low,True,False,medium,low
37950,95404,medium,low,True,False,medium,low
37951,95406,low,low,True,False,is_low,low
37952,95408,low,medium,False,False,is_low,low
37953,95409,low,low,True,False,is_low,low
37954,95410,low,low,True,False,is_low,low
37955,95411,low,low,True,False,is_low,low
37956,95412,low,medium,True,False,is_low,low
37957,95419,low,low,True,False,is_low,low
37958,95420,medium,low,True,False,medium,low
37959,95424,medium,low,True,False,medium,low
37960,95425,low,low,True,False,is_low,low
37961,95427,low,low,True,False,is_low,low
37962,95428,low,low,False,False,is_low,medium
37963,95429,low,low,True,False,is_low,low
37964,95430,low,low,True,False,is_low,low
37965,95433,low,medium,True,False,is_low,low
37966,95436,low,low,True,False,is_low,low
37967,95438,medium,medium,False,True,high,high
37968,95441,low,high,True,False,is_low,low
37969,95442,high,low,True,False,medium,low
37970,95443,low,low,True,False,is_low,low
37971,95444,medium,low,True,False,medium,low
37972,95446,high,low,True,False,medium,low
37973,95448,medium,medium,True,False,medium,low
37974,95449,low,low,True,False,is_low,low
37975,95451,low,low,True,False,is_low,low
37976,95452,medium,medium,True,False,medium,low
37977,95453,medium,low,True,False,medium,low
37978,95454,medium,medium,False,False,high,low
37979,95455,low,low,True,False,is_low,low
37980,95456,high,high,True,False,medium,low
37981,95457,medium,high,True,False,medium,low
37982,95458,low,low,True,False,is_low,low
37983,95459,low,low,True,False,is_low,low
37984,95466,low,low,True,False,is_low,low
37985,95468,low,low,False,False,is_low,low
37986,95469,low,low,True,False,is_low,low
37987,95470,low,low,True,False,is_low,low
37988,95473,medium,low,True,False,medium,low
37989,95475,medium,low,True,False,medium,low
37990,95476,medium,medium,False,False,medium,medium
37991,95478,low,low,True,False,is_low,low
37992,95487,low,low,True,False,is_low,low
37993,95488,low,low,True,False,is_low,low
37994,95491,low,low,False,False,is_low,medium
37995,95494,medium,low,True,False,medium,low
37996,95496,low,low,True,False,is_low,low
37997,95498,medium,low,True,False,medium,low
37998,95500,low,low,True,False,is_low,low
37999,95501,low,low,True,False,is_low,low
38000,95504,low,low,True,False,is_low,low
38001,95505,medium,medium,True,False,medium,low
38002,95506,low,low,True,False,is_low,low
38003,95510,medium,medium,True,False,medium,low
38004,95511,low,low,True,False,is_low,low
38005,95513,high,low,True,False,medium,low
38006,95514,low,low,True,False,is_low,low
38007,95516,high,medium,True,False,medium,low
38008,95517,low,low,True,False,is_low,low
38009,95524,medium,medium,True,False,medium,low
38010,95526,medium,low,True,False,medium,low
38011,95529,low,low,True,False,is_low,low
38012,95530,low,low,True,False,is_low,low
38013,95531,low,medium,True,False,is_low,low
38014,95535,medium,low,False,False,medium,medium
38015,95536,high,low,True,False,medium,low
38016,95549,low,low,True,False,is_low,low
38017,95553,low,low,True,False,is_low,low
38018,95558,medium,medium,True,False,medium,low
38019,95559,high,low,True,False,medium,low
38020,95563,low,high,True,False,is_low,low
38021,95565,low,low,True,False,is_low,low
38022,95566,low,low,True,False,is_low,low
38023,95569,low,low,True,False,is_low,low
38024,95571,low,low,True,False,is_low,low
38025,95579,medium,medium,True,False,medium,low
38026,95584,low,low,True,False,is_low,low
38027,95585,low,medium,True,False,is_low,low
38028,95587,low,medium,False,False,is_low,low
38029,95588,low,low,True,False,is_low,low
38030,95594,medium,medium,True,False,medium,low
38031,95596,low,medium,False,False,is_low,low
38032,95598,medium,low,False,False,medium,medium
38033,95599,high,high,True,False,medium,low
38034,95600,low,low,True,False,is_low,low
38035,95602,low,medium,False,False,is_low,medium
38036,95610,low,low,True,False,is_low,low
38037,95611,low,low,True,False,is_low,low
38038,95614,low,low,True,False,is_low,low
38039,95619,low,low,True,False,is_low,low
38040,95621,low,medium,True,False,is_low,low
38041,95626,medium,medium,True,False,medium,low
38042,95627,medium,low,True,False,medium,low
38043,95630,low,low,True,False,is_low,low
38044,95631,medium,medium,True,False,medium,low
38045,95633,medium,low,False,False,medium,low
38046,95636,low,low,True,False,is_low,low
38047,95640,medium,medium,False,True,high,high
38048,95641,low,low,True,False,is_low,low
38049,95643,low,low,True,False,is_low,low
38050,95644,low,low,False,False,is_low,low
38051,95646,medium,medium,True,False,medium,low
38052,95651,low,low,True,False,is_low,low
38053,95654,low,low,True,False,is_low,low
38054,95657,low,low,True,False,is_low,low
38055,95658,medium,medium,True,False,medium,low
38056,95661,low,low,True,False,is_low,low
38057,95662,high,low,False,False,medium,medium
38058,95665,low,low,True,False,is_low,low
38059,95666,medium,high,True,False,medium,low
38060,95668,low,low,True,False,is_low,low
38061,95670,medium,low,False,False,medium,medium
38062,95672,low,low,True,False,is_low,low
38063,95673,medium,medium,True,False,medium,low
38064,95677,low,low,True,False,is_low,low
38065,95681,low,medium,True,False,is_low,low
38066,95683,low,low,True,False,is_low,low
38067,95685,low,low,True,False,is_low,low
38068,95687,low,medium,True,False,is_low,low
38069,95688,medium,medium,True,False,medium,low
38070,95689,low,low,True,False,is_low,low
38071,95695,low,low,True,False,is_low,low
38072,95696,low,low,True,False,is_low,low
